gene,arrow,injected_value,mean_pred,sem_pred
SEC62,methy->rna,0.0,-0.0874110534787178,0.027325080502681332
SEC62,methy->rna,0.5,-0.13687239587306976,0.02849612997623754
SEC62,methy->rna,1.0,-0.2279214709997177,0.029231381217348612
SEC62,methy->rna,1.5,-0.2905738055706024,0.029564383319311705
SEC62,methy->rna,2.0,-0.3324969708919525,0.029717856146327395
PRR15L,methy->rna,-2.0,0.3625824749469757,0.02355702958427185
PRR15L,methy->rna,-1.5,0.32228246331214905,0.023650635346660214
PRR15L,methy->rna,-1.0,0.252671480178833,0.023784992992611238
PRR15L,methy->rna,-0.5,0.12060859799385071,0.023868464723309862
PRR15L,methy->rna,0.0,0.0008371577714569867,0.02242341282647971
PRR15L,methy->rna,0.5,-0.12490493059158325,0.024034287992817108
PRR15L,methy->rna,1.0,-0.34083887934684753,0.024361388383421965
PRR15L,methy->rna,1.5,-0.46391916275024414,0.024288445148872396
PRR15L,methy->rna,2.0,-0.5301845073699951,0.024187405583883242
COTL1,methy->rna,-2.0,0.20711378753185272,0.025165673084275853
COTL1,methy->rna,-1.5,0.1757744699716568,0.025333058956088804
COTL1,methy->rna,-1.0,0.12412736564874649,0.025549563280853
COTL1,methy->rna,-0.5,0.033453572541475296,0.02571341422806364
COTL1,methy->rna,0.0,-0.042188916355371475,0.025653586391946082
COTL1,methy->rna,0.5,-0.10568694025278091,0.025084217263106907
COTL1,methy->rna,1.0,-0.17664235830307007,0.02543566766146863
COTL1,methy->rna,1.5,-0.23512578010559082,0.025765507509672193
COTL1,methy->rna,2.0,-0.27966931462287903,0.02597042416852363
OLR1,methy->rna,-2.0,0.05633220449090004,0.02615639127779609
OLR1,methy->rna,-1.5,0.03974403440952301,0.02619613629627474
OLR1,methy->rna,-1.0,0.014559742994606495,0.026209855377884825
OLR1,methy->rna,-0.5,-0.024818843230605125,0.026038790743600417
OLR1,methy->rna,0.0,-0.07750778645277023,0.02630152368776304
OLR1,methy->rna,0.5,-0.09875616431236267,0.02647432745264711
OLR1,methy->rna,1.0,-0.15288721024990082,0.027071858292775485
OLR1,methy->rna,1.5,-0.19412186741828918,0.02733047660213591
OLR1,methy->rna,2.0,-0.22303980588912964,0.02743205229009188
SLAMF7,methy->rna,-2.0,0.03308491036295891,0.028517215300237153
SLAMF7,methy->rna,-1.5,0.024610821157693863,0.028623507126811745
SLAMF7,methy->rna,-1.0,0.011955700814723969,0.028785451132575388
SLAMF7,methy->rna,-0.5,-0.008095679804682732,0.02901081674182356
SLAMF7,methy->rna,0.0,-0.05156305804848671,0.029165163492862384
SLAMF7,methy->rna,0.5,-0.07711731642484665,0.029618174323648497
SLAMF7,methy->rna,1.0,-0.11342734843492508,0.030335116747506777
SLAMF7,methy->rna,1.5,-0.14218387007713318,0.03087189570217642
SLAMF7,methy->rna,2.0,-0.16345494985580444,0.03123315758670313
RAB4A,methy->rna,-2.0,0.32598820328712463,0.022704005639394464
RAB4A,methy->rna,-1.5,0.29118117690086365,0.022926834471677718
RAB4A,methy->rna,-1.0,0.23447869718074799,0.023201957086841668
RAB4A,methy->rna,-0.5,0.1429695039987564,0.023278110521107145
RAB4A,methy->rna,0.0,0.08483631908893585,0.023212869150641777
RAB4A,methy->rna,0.5,0.02688269503414631,0.023732934580789143
RAB4A,methy->rna,1.0,-0.03037937916815281,0.024605986859264097
RAB4A,methy->rna,1.5,-0.07308164238929749,0.02498719862036884
RAB4A,methy->rna,2.0,-0.10654867440462112,0.02515557174301092
CD55,methy->rna,-2.0,0.10940442979335785,0.020722096330875135
CD55,methy->rna,-1.5,0.08004118502140045,0.020774104617379194
CD55,methy->rna,-1.0,0.033145420253276825,0.020805816508802283
CD55,methy->rna,-0.5,-0.04109626263380051,0.0207052302510371
CD55,methy->rna,0.0,-0.08518746495246887,0.021307331212553297
CD55,methy->rna,0.5,-0.10126546025276184,0.02088536320916258
CD55,methy->rna,1.0,-0.1304747462272644,0.021507791076822904
CD55,methy->rna,1.5,-0.15544278919696808,0.02190636581222273
CD55,methy->rna,2.0,-0.17610949277877808,0.022152489841222454
VANGL2,methy->rna,-2.0,0.5311315655708313,0.01722172005917806
VANGL2,methy->rna,-1.5,0.47569650411605835,0.017590446257368716
VANGL2,methy->rna,-1.0,0.37766125798225403,0.01814354645146297
VANGL2,methy->rna,-0.5,0.19336263835430145,0.01865949397776566
VANGL2,methy->rna,0.0,0.0394708476960659,0.01847033410367052
VANGL2,methy->rna,0.5,-0.06796341389417648,0.018809562641878257
VANGL2,methy->rna,1.0,-0.25433018803596497,0.019793404949381047
VANGL2,methy->rna,1.5,-0.3829862177371979,0.02012447831628061
VANGL2,methy->rna,2.0,-0.46475139260292053,0.020241128648795268
DHX9,methy->rna,-2.0,0.0888332724571228,0.030650910609852203
DHX9,methy->rna,-1.5,0.07668373733758926,0.03069529766865325
DHX9,methy->rna,-1.0,0.058512263000011444,0.03072233700869079
DHX9,methy->rna,-0.5,0.033590272068977356,0.030619562671825282
DHX9,methy->rna,0.0,0.031661733984947205,0.030817496655938244
DHX9,methy->rna,0.5,0.023164570331573486,0.030734369264380904
DHX9,methy->rna,1.0,0.026788661256432533,0.030991825973979908
DHX9,methy->rna,1.5,0.026312032714486122,0.03114265523530965
DHX9,methy->rna,2.0,0.022906001657247543,0.03124790750637542
NDUFS2,methy->rna,-2.0,0.26178306341171265,0.022918951720576262
NDUFS2,methy->rna,-1.5,0.2283829003572464,0.023164049270237092
NDUFS2,methy->rna,-1.0,0.17348912358283997,0.023498640126845736
NDUFS2,methy->rna,-0.5,0.08225873857736588,0.02375362761969109
NDUFS2,methy->rna,0.0,0.00038048290298320353,0.02292504303639837
NDUFS2,methy->rna,0.5,-0.04360044002532959,0.023603990469185925
NDUFS2,methy->rna,1.0,-0.09747682511806488,0.02422739469086711
NDUFS2,methy->rna,1.5,-0.14002621173858643,0.024505969414890527
NDUFS2,methy->rna,2.0,-0.17445319890975952,0.02463575040136877
CLDN4,methy->rna,-2.0,0.27178525924682617,0.023640819501771916
CLDN4,methy->rna,-1.5,0.24236121773719788,0.02362557486700424
CLDN4,methy->rna,-1.0,0.19184757769107819,0.023533359537350942
CLDN4,methy->rna,-0.5,0.09789257496595383,0.023090343259108727
CLDN4,methy->rna,0.0,-0.0012312597827985883,0.021970689671431887
CLDN4,methy->rna,0.5,-0.07707855105400085,0.022832108517399353
CLDN4,methy->rna,1.0,-0.221328005194664,0.02322990304132715
CLDN4,methy->rna,1.5,-0.32374122738838196,0.023357428388493806
CLDN4,methy->rna,2.0,-0.38954877853393555,0.023371280411164767
TBC1D20,methy->rna,-2.0,0.23239929974079132,0.026217474426226184
TBC1D20,methy->rna,-1.5,0.2017906755208969,0.0265444920010882
TBC1D20,methy->rna,-1.0,0.15155594050884247,0.02691235081334068
TBC1D20,methy->rna,-0.5,0.07049846649169922,0.02692196179823353
TBC1D20,methy->rna,0.0,0.036815106868743896,0.02633821542056485
TBC1D20,methy->rna,0.5,-0.002484622411429882,0.026276219119601853
TBC1D20,methy->rna,1.0,-0.033931080251932144,0.02649738727830498
TBC1D20,methy->rna,1.5,-0.05924418196082115,0.026676543882409604
TBC1D20,methy->rna,2.0,-0.08175239711999893,0.02681758563055255
SEZ6L2,methy->rna,-2.0,0.5127260684967041,0.01669071314384826
SEZ6L2,methy->rna,-1.5,0.4664478302001953,0.016713069035691985
SEZ6L2,methy->rna,-1.0,0.38194626569747925,0.016670060423136904
SEZ6L2,methy->rna,-0.5,0.21246060729026794,0.0161841161687208
SEZ6L2,methy->rna,0.0,0.039307381957769394,0.014132717913873029
SEZ6L2,methy->rna,0.5,-0.06187787652015686,0.014114445056087525
SEZ6L2,methy->rna,1.0,-0.23480595648288727,0.013933023005543874
SEZ6L2,methy->rna,1.5,-0.36554473638534546,0.013644888511626468
SEZ6L2,methy->rna,2.0,-0.4492739140987396,0.013536020679577198
NET1,methy->rna,-2.0,0.3559669852256775,0.01722230521778208
NET1,methy->rna,-1.5,0.3125149607658386,0.017275575354683635
NET1,methy->rna,-1.0,0.2363429218530655,0.017268504415798185
NET1,methy->rna,-0.5,0.09037819504737854,0.016761536949189595
NET1,methy->rna,0.0,-0.029918843880295753,0.01602178205722114
NET1,methy->rna,0.5,-0.16652528941631317,0.016201915015346624
NET1,methy->rna,1.0,-0.37473663687705994,0.016424807049117834
NET1,methy->rna,1.5,-0.5086931586265564,0.016662490410432756
NET1,methy->rna,2.0,-0.58530193567276,0.016860680469540028
LAPTM4B,methy->rna,-2.0,0.12226950377225876,0.02991630010106732
LAPTM4B,methy->rna,-1.5,0.10007282346487045,0.02980031011513374
LAPTM4B,methy->rna,-1.0,0.06552308052778244,0.029523681561067078
LAPTM4B,methy->rna,-0.5,0.014946582727134228,0.028766906944264
LAPTM4B,methy->rna,0.0,0.006721458397805691,0.02926619651976658
LAPTM4B,methy->rna,0.5,-0.02694801613688469,0.02913745726815881
LAPTM4B,methy->rna,1.0,-0.07120033353567123,0.029693429860912647
LAPTM4B,methy->rna,1.5,-0.11385637521743774,0.029915796668525316
LAPTM4B,methy->rna,2.0,-0.14655868709087372,0.030016058201404097
ELF3,methy->rna,-2.0,0.24525602161884308,0.019893657764813215
ELF3,methy->rna,-1.5,0.22572629153728485,0.019883127089302503
ELF3,methy->rna,-1.0,0.19297407567501068,0.019854843333760697
ELF3,methy->rna,-0.5,0.1310792863368988,0.019770916116476446
ELF3,methy->rna,0.0,0.04922797903418541,0.019455640942204602
ELF3,methy->rna,0.5,-0.011529787443578243,0.0205532502867542
ELF3,methy->rna,1.0,-0.1082230731844902,0.021379716530519514
ELF3,methy->rna,1.5,-0.179695725440979,0.021736643664717004
ELF3,methy->rna,2.0,-0.22862780094146729,0.021931206176351678
MAPRE1,methy->rna,-2.0,0.0966142863035202,0.029749753283491047
MAPRE1,methy->rna,-1.5,0.0761163979768753,0.02967945579398908
MAPRE1,methy->rna,-1.0,0.04438752308487892,0.02943954512506407
MAPRE1,methy->rna,-0.5,-0.003954326268285513,0.02865599487098355
MAPRE1,methy->rna,0.0,-0.01517404243350029,0.02861922468116221
MAPRE1,methy->rna,0.5,-0.04032421484589577,0.028707846243448545
MAPRE1,methy->rna,1.0,-0.06903566420078278,0.029467098794451887
MAPRE1,methy->rna,1.5,-0.1005546823143959,0.02984481268010243
MAPRE1,methy->rna,2.0,-0.1294134557247162,0.0299994209545397
LYPLA1,methy->rna,-2.0,0.21273300051689148,0.032064538290997556
LYPLA1,methy->rna,-1.5,0.18722987174987793,0.03208366218950883
LYPLA1,methy->rna,-1.0,0.14645978808403015,0.032027168776721446
LYPLA1,methy->rna,-0.5,0.08153808116912842,0.031630531493831764
LYPLA1,methy->rna,0.0,0.04766066372394562,0.03191655527598756
LYPLA1,methy->rna,0.5,0.009117091074585915,0.031509964848425394
LYPLA1,methy->rna,1.0,-0.024501677602529526,0.031581979674910485
LYPLA1,methy->rna,1.5,-0.05239172652363777,0.03137816359369417
LYPLA1,methy->rna,2.0,-0.07520925253629684,0.0311557967860815
MUC1,methy->rna,-2.0,0.23755092918872833,0.023688676104325665
MUC1,methy->rna,-1.5,0.2195982038974762,0.023739021537887945
MUC1,methy->rna,-1.0,0.19134533405303955,0.023802621849028073
MUC1,methy->rna,-0.5,0.14527742564678192,0.02389504421803847
MUC1,methy->rna,0.0,0.08071496337652206,0.0228403682980669
MUC1,methy->rna,0.5,0.008689092472195625,0.024290166844578825
MUC1,methy->rna,1.0,-0.10108190774917603,0.02538434805324714
MUC1,methy->rna,1.5,-0.18606849014759064,0.025991657689115696
MUC1,methy->rna,2.0,-0.2461569458246231,0.026354046303617377
ACLY,methy->rna,-2.0,0.20609304308891296,0.02720487127258617
ACLY,methy->rna,-1.5,0.18123166263103485,0.027275724499309834
ACLY,methy->rna,-1.0,0.13739974796772003,0.027379928497420172
ACLY,methy->rna,-0.5,0.05122465640306473,0.027378169752565632
ACLY,methy->rna,0.0,-0.026640044525265694,0.026577966996089136
ACLY,methy->rna,0.5,-0.058009129017591476,0.02747209152239378
ACLY,methy->rna,1.0,-0.12820860743522644,0.027850722919300533
ACLY,methy->rna,1.5,-0.18275998532772064,0.027834979210714157
ACLY,methy->rna,2.0,-0.22089038789272308,0.027740891809400325
AEBP1,methy->rna,-2.0,0.04560939595103264,0.037453354318928954
AEBP1,methy->rna,-1.5,0.026559682562947273,0.037579273476556825
AEBP1,methy->rna,-1.0,-0.003844534046947956,0.0376781467560622
AEBP1,methy->rna,-0.5,-0.05280694738030434,0.03746461725995531
AEBP1,methy->rna,0.0,-0.09667489677667618,0.03701645332948704
AEBP1,methy->rna,0.5,-0.10319673269987106,0.03662105610337832
AEBP1,methy->rna,1.0,-0.13682754337787628,0.036998992283917544
AEBP1,methy->rna,1.5,-0.16445010900497437,0.037138968324211825
AEBP1,methy->rna,2.0,-0.18513786792755127,0.03715443743322983
CALD1,methy->rna,-2.0,0.026067379862070084,0.033286722127034686
CALD1,methy->rna,-1.5,0.003281858516857028,0.033454650659899415
CALD1,methy->rna,-1.0,-0.03271136432886124,0.033640622127895176
CALD1,methy->rna,-0.5,-0.09166548401117325,0.03365114844468258
CALD1,methy->rna,0.0,-0.13265281915664673,0.03320787064304192
CALD1,methy->rna,0.5,-0.16808590292930603,0.03398233731774979
CALD1,methy->rna,1.0,-0.22922107577323914,0.03416314369862627
CALD1,methy->rna,1.5,-0.2774907350540161,0.0339702004527003
CALD1,methy->rna,2.0,-0.31220629811286926,0.033741450294803924
SDCBP,methy->rna,-2.0,0.1963510364294052,0.026323897014499994
SDCBP,methy->rna,-1.5,0.17019693553447723,0.02639408117719597
SDCBP,methy->rna,-1.0,0.12792575359344482,0.026438943336837526
SDCBP,methy->rna,-0.5,0.05700938031077385,0.0263278373003699
SDCBP,methy->rna,0.0,0.016918426379561424,0.0273851480685808
SDCBP,methy->rna,0.5,-0.039369262754917145,0.026227377445580628
SDCBP,methy->rna,1.0,-0.10059407353401184,0.026273409922430224
SDCBP,methy->rna,1.5,-0.14701661467552185,0.026290186648440458
SDCBP,methy->rna,2.0,-0.18068461120128632,0.026272623172873235
RPRD2,methy->rna,-2.0,0.2098304182291031,0.028332414149449432
RPRD2,methy->rna,-1.5,0.1864856630563736,0.02842175708044314
RPRD2,methy->rna,-1.0,0.1500585675239563,0.028539296592512513
RPRD2,methy->rna,-0.5,0.09429733455181122,0.02868460335141176
RPRD2,methy->rna,0.0,0.055979304015636444,0.02827581394794101
RPRD2,methy->rna,0.5,0.01576613448560238,0.028597016985910936
RPRD2,methy->rna,1.0,-0.01792481355369091,0.028939215994052674
RPRD2,methy->rna,1.5,-0.04315144568681717,0.02917698652983374
RPRD2,methy->rna,2.0,-0.0638098269701004,0.029348321404963212
ELMO3,methy->rna,-2.0,0.4039335250854492,0.02309162690312276
ELMO3,methy->rna,-1.5,0.3687378466129303,0.023183258163852864
ELMO3,methy->rna,-1.0,0.3061213195323944,0.02321562168441041
ELMO3,methy->rna,-0.5,0.18483461439609528,0.022743855267232493
ELMO3,methy->rna,0.0,0.09284047037363052,0.021857883732874367
ELMO3,methy->rna,0.5,-0.00626046909019351,0.022900934937785066
ELMO3,methy->rna,1.0,-0.15586252510547638,0.02376266979119232
ELMO3,methy->rna,1.5,-0.27908855676651,0.023977809835561296
ELMO3,methy->rna,2.0,-0.3660748600959778,0.023967405563026498
SERPINB9,methy->rna,-2.0,0.22191210091114044,0.02669379135053704
SERPINB9,methy->rna,-1.5,0.19211101531982422,0.027025705951034935
SERPINB9,methy->rna,-1.0,0.14328499138355255,0.027461693787943945
SERPINB9,methy->rna,-0.5,0.05862470716238022,0.027795103430536282
SERPINB9,methy->rna,0.0,-0.007168586365878582,0.027632233196069812
SERPINB9,methy->rna,0.5,-0.03999852016568184,0.028168395391391456
SERPINB9,methy->rna,1.0,-0.09265032410621643,0.02901319878411106
SERPINB9,methy->rna,1.5,-0.13462117314338684,0.02953835084435818
SERPINB9,methy->rna,2.0,-0.166457861661911,0.029812054695085563
RARA,methy->rna,-2.0,0.2703425884246826,0.03130114059412886
RARA,methy->rna,-1.5,0.2386905997991562,0.03137001713983261
RARA,methy->rna,-1.0,0.18416301906108856,0.031390500960015805
RARA,methy->rna,-0.5,0.0821441262960434,0.030986050665597585
RARA,methy->rna,0.0,-0.02918945625424385,0.029368737664935137
RARA,methy->rna,0.5,-0.09321743249893188,0.02929336008341838
RARA,methy->rna,1.0,-0.20512357354164124,0.02905364337768055
RARA,methy->rna,1.5,-0.27506765723228455,0.028699793502138096
RARA,methy->rna,2.0,-0.3173411190509796,0.028423664021890137
KCTD3,methy->rna,-2.0,0.20185278356075287,0.030865732467419738
KCTD3,methy->rna,-1.5,0.1771865338087082,0.030929796982592104
KCTD3,methy->rna,-1.0,0.13717003166675568,0.030967238415802786
KCTD3,methy->rna,-0.5,0.06894949823617935,0.030770932414845145
KCTD3,methy->rna,0.0,0.008643879555165768,0.029369646458744732
KCTD3,methy->rna,0.5,-0.0432874895632267,0.03002437246611299
KCTD3,methy->rna,1.0,-0.10162808746099472,0.030460288384087427
KCTD3,methy->rna,1.5,-0.14280353486537933,0.030533952987344373
KCTD3,methy->rna,2.0,-0.17177709937095642,0.030524283159686874
ABCC11,methy->rna,-2.0,0.2030278742313385,0.02458921013325386
ABCC11,methy->rna,-1.5,0.16370037198066711,0.024398324204728986
ABCC11,methy->rna,-1.0,0.0967908650636673,0.023979278725315894
ABCC11,methy->rna,-0.5,-0.024107815697789192,0.022821582200611947
ABCC11,methy->rna,0.0,-0.13654790818691254,0.020438846876104512
ABCC11,methy->rna,0.5,-0.2279796302318573,0.020862353508822745
ABCC11,methy->rna,1.0,-0.3567849099636078,0.02097803184603985
ABCC11,methy->rna,1.5,-0.42640700936317444,0.02088259977858568
ABCC11,methy->rna,2.0,-0.4645204544067383,0.020774091541209273
MAGEF1,methy->rna,-2.0,0.2715935707092285,0.020710037922845176
MAGEF1,methy->rna,-1.5,0.23677022755146027,0.020730698271322318
MAGEF1,methy->rna,-1.0,0.18087850511074066,0.020637375825948937
MAGEF1,methy->rna,-0.5,0.09479658305644989,0.01999470822661064
MAGEF1,methy->rna,0.0,0.057546861469745636,0.02019504604662764
MAGEF1,methy->rna,0.5,0.010530580766499043,0.020298827248577157
MAGEF1,methy->rna,1.0,-0.060492031276226044,0.020648050339328792
MAGEF1,methy->rna,1.5,-0.13628309965133667,0.020540527173419858
MAGEF1,methy->rna,2.0,-0.1983596831560135,0.020301366204903727
PI4KB,methy->rna,-2.0,0.21241046488285065,0.025919880413050864
PI4KB,methy->rna,-1.5,0.19400395452976227,0.026107619343347783
PI4KB,methy->rna,-1.0,0.16624349355697632,0.026361301398562565
PI4KB,methy->rna,-0.5,0.12468007206916809,0.026550419864786283
PI4KB,methy->rna,0.0,0.08628804236650467,0.026601844082367147
PI4KB,methy->rna,0.5,0.05087682232260704,0.027265947882931307
PI4KB,methy->rna,1.0,0.02008611336350441,0.02789958202821499
PI4KB,methy->rna,1.5,-0.0040386756882071495,0.028041284122939006
PI4KB,methy->rna,2.0,-0.023676948621869087,0.028057794966827487
PPP2R5A,methy->rna,-2.0,0.2184014767408371,0.02825330768014318
PPP2R5A,methy->rna,-1.5,0.19407625496387482,0.02834101608989661
PPP2R5A,methy->rna,-1.0,0.15472131967544556,0.028425348668448452
PPP2R5A,methy->rna,-0.5,0.08743960410356522,0.028314044310070337
PPP2R5A,methy->rna,0.0,0.009353816509246826,0.026403914456977495
PPP2R5A,methy->rna,0.5,-0.031750865280628204,0.02763444960687163
PPP2R5A,methy->rna,1.0,-0.10089246928691864,0.028256661717728237
PPP2R5A,methy->rna,1.5,-0.15317924320697784,0.0284678854492055
PPP2R5A,methy->rna,2.0,-0.19110096991062164,0.028543938632834907
GOLT1A,methy->rna,-2.0,0.40429043769836426,0.017382798858365186
GOLT1A,methy->rna,-1.5,0.3679622411727905,0.017399054716940185
GOLT1A,methy->rna,-1.0,0.3062556982040405,0.017440724111759058
GOLT1A,methy->rna,-0.5,0.1960243433713913,0.017548177538095074
GOLT1A,methy->rna,0.0,0.08504342287778854,0.017027599957959084
GOLT1A,methy->rna,0.5,-0.026056190952658653,0.017844680780762713
GOLT1A,methy->rna,1.0,-0.17683610320091248,0.018370785222052502
GOLT1A,methy->rna,1.5,-0.27946221828460693,0.01858407498837748
GOLT1A,methy->rna,2.0,-0.3467489778995514,0.018767923758122532
SOX9,methy->rna,-2.0,0.3804214298725128,0.016715188464900214
SOX9,methy->rna,-1.5,0.33962759375572205,0.01680494874365061
SOX9,methy->rna,-1.0,0.27188825607299805,0.016913472236558594
SOX9,methy->rna,-0.5,0.15872882306575775,0.016993171492234654
SOX9,methy->rna,0.0,0.09882617741823196,0.01729644601156036
SOX9,methy->rna,0.5,0.02364978939294815,0.01678765332956679
SOX9,methy->rna,1.0,-0.10130451619625092,0.017673559483075307
SOX9,methy->rna,1.5,-0.1952866166830063,0.018146951704046888
SOX9,methy->rna,2.0,-0.2576686143875122,0.018376811157025
NME3,methy->rna,-2.0,0.214721217751503,0.03379922081352038
NME3,methy->rna,-1.5,0.19848766922950745,0.0338931861705816
NME3,methy->rna,-1.0,0.17253993451595306,0.033980537165023826
NME3,methy->rna,-0.5,0.13117939233779907,0.033853312569765384
NME3,methy->rna,0.0,0.09393392503261566,0.03355815944164222
NME3,methy->rna,0.5,0.05485469475388527,0.0342069619440357
NME3,methy->rna,1.0,0.013799045234918594,0.034765111719081594
NME3,methy->rna,1.5,-0.028282275423407555,0.03479146673955987
NME3,methy->rna,2.0,-0.06332386285066605,0.03468200830050244
CTHRC1,methy->rna,-2.0,0.09313467890024185,0.0326075502199968
CTHRC1,methy->rna,-1.5,0.07252269238233566,0.03294252246489485
CTHRC1,methy->rna,-1.0,0.03919752314686775,0.03346691610728648
CTHRC1,methy->rna,-0.5,-0.01695227064192295,0.034317309562647835
CTHRC1,methy->rna,0.0,-0.05341749265789986,0.036378436487917755
CTHRC1,methy->rna,0.5,-0.08383665978908539,0.035134195332583454
CTHRC1,methy->rna,1.0,-0.15485817193984985,0.03512517277533711
